icd_code,icd_version,long_title
02104J9,10,"Bypass Coronary Artery, One Artery from Left Internal Mammary with Synthetic Substitute, Percutaneous Endoscopic Approach"
021208W,10,"Bypass Coronary Artery, Three Arteries from Aorta with Zooplastic Tissue, Open Approach"
02120AC,10,"Bypass Coronary Artery, Three Arteries from Thoracic Artery with Autologous Arterial Tissue, Open Approach"
02120JW,10,"Bypass Coronary Artery, Three Arteries from Aorta with Synthetic Substitute, Open Approach"
02174ZS,10,"Bypass Left Atrium to Right Pulmonary Vein, Percutaneous Endoscopic Approach"
021Q09B,10,"Bypass Right Pulmonary Artery from Subclavian with Autologous Venous Tissue, Open Approach"
021Q4AA,10,"Bypass Right Pulmonary Artery from Innominate Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
021Q4ZB,10,"Bypass Right Pulmonary Artery from Subclavian with No Device, Percutaneous Endoscopic Approach"
021R0AD,10,"Bypass Left Pulmonary Artery from Carotid with Autologous Arterial Tissue, Open Approach"
021X0JB,10,"Bypass Thoracic Aorta, Ascending/Arch to Subclavian with Synthetic Substitute, Open Approach"
02700Z6,10,"Dilation of Coronary Artery, One Artery, Bifurcation, Open Approach"
02710FZ,10,"Dilation of Coronary Artery, Two Arteries with Three Intraluminal Devices, Open Approach"
0272466,10,"Dilation of Coronary Artery, Three Arteries, Bifurcation, with Three Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
027J3ZZ,10,"Dilation of Tricuspid Valve, Percutaneous Approach"
027K3DZ,10,"Dilation of Right Ventricle with Intraluminal Device, Percutaneous Approach"
027W4DZ,10,"Dilation of Thoracic Aorta, Descending with Intraluminal Device, Percutaneous Endoscopic Approach"
027X4DZ,10,"Dilation of Thoracic Aorta, Ascending/Arch with Intraluminal Device, Percutaneous Endoscopic Approach"
02B73ZK,10,"Excision of Left Atrial Appendage, Percutaneous Approach"
02BF4ZX,10,"Excision of Aortic Valve, Percutaneous Endoscopic Approach, Diagnostic"
02BL4ZZ,10,"Excision of Left Ventricle, Percutaneous Endoscopic Approach"
02BW3ZX,10,"Excision of Thoracic Aorta, Descending, Percutaneous Approach, Diagnostic"
02CG0ZZ,10,"Extirpation of Matter from Mitral Valve, Open Approach"
02CM0ZZ,10,"Extirpation of Matter from Ventricular Septum, Open Approach"
02CR3ZZ,10,"Extirpation of Matter from Left Pulmonary Artery, Percutaneous Approach"
02CX0ZZ,10,"Extirpation of Matter from Thoracic Aorta, Ascending/Arch, Open Approach"
02H43KZ,10,"Insertion of Defibrillator Lead into Coronary Vein, Percutaneous Approach"
02H600Z,10,"Insertion of Pressure Sensor Monitoring Device into Right Atrium, Open Approach"
02HA3RJ,10,"Insertion of Short-term External Heart Assist System into Heart, Intraoperative, Percutaneous Approach"
02HK40Z,10,"Insertion of Pressure Sensor Monitoring Device into Right Ventricle, Percutaneous Endoscopic Approach"
02HL3DZ,10,"Insertion of Intraluminal Device into Left Ventricle, Percutaneous Approach"
02HN40Z,10,"Insertion of Pressure Sensor Monitoring Device into Pericardium, Percutaneous Endoscopic Approach"
02HR0YZ,10,"Insertion of Other Device into Left Pulmonary Artery, Open Approach"
02HW3YZ,10,"Insertion of Other Device into Thoracic Aorta, Descending, Percutaneous Approach"
02PY32Z,10,"Removal of Monitoring Device from Great Vessel, Percutaneous Approach"
02Q20ZZ,10,"Repair Coronary Artery, Three Arteries, Open Approach"
02RF38Z,10,"Replacement of Aortic Valve with Zooplastic Tissue, Percutaneous Approach"
02RG37H,10,"Replacement of Mitral Valve with Autologous Tissue Substitute, Transapical, Percutaneous Approach"
02RJ0KZ,10,"Replacement of Tricuspid Valve with Nonautologous Tissue Substitute, Open Approach"
02RM4JZ,10,"Replacement of Ventricular Septum with Synthetic Substitute, Percutaneous Endoscopic Approach"
02RP0KZ,10,"Replacement of Pulmonary Trunk with Nonautologous Tissue Substitute, Open Approach"
02RQ4JZ,10,"Replacement of Right Pulmonary Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
02RR4JZ,10,"Replacement of Left Pulmonary Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
02U70JZ,10,"Supplement Left Atrium with Synthetic Substitute, Open Approach"
02U938Z,10,"Supplement Chordae Tendineae with Zooplastic Tissue, Percutaneous Approach"
02UA3JZ,10,"Supplement Heart with Synthetic Substitute, Percutaneous Approach"
02UA48Z,10,"Supplement Heart with Zooplastic Tissue, Percutaneous Endoscopic Approach"
02UL0KZ,10,"Supplement Left Ventricle with Nonautologous Tissue Substitute, Open Approach"
02UR0JZ,10,"Supplement Left Pulmonary Artery with Synthetic Substitute, Open Approach"
02VX3CZ,10,"Restriction of Thoracic Aorta, Ascending/Arch with Extraluminal Device, Percutaneous Approach"
02WA4KZ,10,"Revision of Nonautologous Tissue Substitute in Heart, Percutaneous Endoscopic Approach"
02WA4QZ,10,"Revision of Implantable Heart Assist System in Heart, Percutaneous Endoscopic Approach"
02WY4CZ,10,"Revision of Extraluminal Device in Great Vessel, Percutaneous Endoscopic Approach"
03120J0,10,"Bypass Innominate Artery to Right Upper Arm Artery with Synthetic Substitute, Open Approach"
03120KC,10,"Bypass Innominate Artery to Bilateral Lower Leg Artery with Nonautologous Tissue Substitute, Open Approach"
03130JB,10,"Bypass Right Subclavian Artery to Left Lower Leg Artery with Synthetic Substitute, Open Approach"
031409B,10,"Bypass Left Subclavian Artery to Left Lower Leg Artery with Autologous Venous Tissue, Open Approach"
03140K1,10,"Bypass Left Subclavian Artery to Left Upper Arm Artery with Nonautologous Tissue Substitute, Open Approach"
03140K6,10,"Bypass Left Subclavian Artery to Right Upper Leg Artery with Nonautologous Tissue Substitute, Open Approach"
03140KK,10,"Bypass Left Subclavian Artery to Left Extracranial Artery with Nonautologous Tissue Substitute, Open Approach"
03140Z7,10,"Bypass Left Subclavian Artery to Left Upper Leg Artery, Open Approach"
03170A3,10,"Bypass Right Brachial Artery to Right Lower Arm Artery with Autologous Arterial Tissue, Open Approach"
03180Z1,10,"Bypass Left Brachial Artery to Left Upper Arm Artery, Open Approach"
031C094,10,"Bypass Left Radial Artery to Left Lower Arm Artery with Autologous Venous Tissue, Open Approach"
03593ZZ,10,"Destruction of Right Ulnar Artery, Percutaneous Approach"
035L3ZZ,10,"Destruction of Left Internal Carotid Artery, Percutaneous Approach"
0370366,10,"Dilation of Right Internal Mammary Artery, Bifurcation, with Three Drug-eluting Intraluminal Devices, Percutaneous Approach"
03704F6,10,"Dilation of Right Internal Mammary Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Endoscopic Approach"
03704GZ,10,"Dilation of Right Internal Mammary Artery with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach"
03764G6,10,"Dilation of Left Axillary Artery, Bifurcation, with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach"
03790GZ,10,"Dilation of Right Ulnar Artery with Four or More Intraluminal Devices, Open Approach"
03793E6,10,"Dilation of Right Ulnar Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Approach"
037944Z,10,"Dilation of Right Ulnar Artery with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
037A37Z,10,"Dilation of Left Ulnar Artery with Four or More Drug-eluting Intraluminal Devices, Percutaneous Approach"
037B37Z,10,"Dilation of Right Radial Artery with Four or More Drug-eluting Intraluminal Devices, Percutaneous Approach"
037B3E6,10,"Dilation of Right Radial Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Approach"
037B4Z1,10,"Dilation of Right Radial Artery using Drug-Coated Balloon, Percutaneous Endoscopic Approach"
037C4FZ,10,"Dilation of Left Radial Artery with Three Intraluminal Devices, Percutaneous Endoscopic Approach"
037D346,10,"Dilation of Right Hand Artery, Bifurcation, with Drug-eluting Intraluminal Device, Percutaneous Approach"
037D3F6,10,"Dilation of Right Hand Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Approach"
037F4D6,10,"Dilation of Left Hand Artery, Bifurcation, with Intraluminal Device, Percutaneous Endoscopic Approach"
037G37Z,10,"Dilation of Intracranial Artery with Four or More Drug-eluting Intraluminal Devices, Percutaneous Approach"
037H0FZ,10,"Dilation of Right Common Carotid Artery with Three Intraluminal Devices, Open Approach"
037J0FZ,10,"Dilation of Left Common Carotid Artery with Three Intraluminal Devices, Open Approach"
037J476,10,"Dilation of Left Common Carotid Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
037J4FZ,10,"Dilation of Left Common Carotid Artery with Three Intraluminal Devices, Percutaneous Endoscopic Approach"
037K06Z,10,"Dilation of Right Internal Carotid Artery with Three Drug-eluting Intraluminal Devices, Open Approach"
037K466,10,"Dilation of Right Internal Carotid Artery, Bifurcation, with Three Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
037L3D6,10,"Dilation of Left Internal Carotid Artery, Bifurcation, with Intraluminal Device, Percutaneous Approach"
037N446,10,"Dilation of Left External Carotid Artery, Bifurcation, with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
037N44Z,10,"Dilation of Left External Carotid Artery with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
037P4GZ,10,"Dilation of Right Vertebral Artery with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach"
037Q0ZZ,10,"Dilation of Left Vertebral Artery, Open Approach"
037T0FZ,10,"Dilation of Left Temporal Artery with Three Intraluminal Devices, Open Approach"
037T376,10,"Dilation of Left Temporal Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Percutaneous Approach"
037T4DZ,10,"Dilation of Left Temporal Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
037U446,10,"Dilation of Right Thyroid Artery, Bifurcation, with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
037V3EZ,10,"Dilation of Left Thyroid Artery with Two Intraluminal Devices, Percutaneous Approach"
037Y4E6,10,"Dilation of Upper Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Endoscopic Approach"
03980ZX,10,"Drainage of Left Brachial Artery, Open Approach, Diagnostic"
039D0ZX,10,"Drainage of Right Hand Artery, Open Approach, Diagnostic"
039D3ZZ,10,"Drainage of Right Hand Artery, Percutaneous Approach"
039F00Z,10,"Drainage of Left Hand Artery with Drainage Device, Open Approach"
039N0ZZ,10,"Drainage of Left External Carotid Artery, Open Approach"
039P00Z,10,"Drainage of Right Vertebral Artery with Drainage Device, Open Approach"
039P4ZZ,10,"Drainage of Right Vertebral Artery, Percutaneous Endoscopic Approach"
039Y40Z,10,"Drainage of Upper Artery with Drainage Device, Percutaneous Endoscopic Approach"
03BF3ZZ,10,"Excision of Left Hand Artery, Percutaneous Approach"
03C74Z6,10,"Extirpation of Matter from Right Brachial Artery, Bifurcation, Percutaneous Endoscopic Approach"
03CG4Z6,10,"Extirpation of Matter from Intracranial Artery, Bifurcation, Percutaneous Endoscopic Approach"
03H53DZ,10,"Insertion of Intraluminal Device into Right Axillary Artery, Percutaneous Approach"
03HM0DZ,10,"Insertion of Intraluminal Device into Right External Carotid Artery, Open Approach"
03LA0ZZ,10,"Occlusion of Left Ulnar Artery, Open Approach"
03LG3CZ,10,"Occlusion of Intracranial Artery with Extraluminal Device, Percutaneous Approach"
03LH0BZ,10,"Occlusion of Right Common Carotid Artery with Bioactive Intraluminal Device, Open Approach"
03LH0DZ,10,"Occlusion of Right Common Carotid Artery with Intraluminal Device, Open Approach"
03LL4ZZ,10,"Occlusion of Left Internal Carotid Artery, Percutaneous Endoscopic Approach"
03LS3ZZ,10,"Occlusion of Right Temporal Artery, Percutaneous Approach"
03LU3ZZ,10,"Occlusion of Right Thyroid Artery, Percutaneous Approach"
03LY0ZZ,10,"Occlusion of Upper Artery, Open Approach"
03LY3DZ,10,"Occlusion of Upper Artery with Intraluminal Device, Percutaneous Approach"
03N53ZZ,10,"Release Right Axillary Artery, Percutaneous Approach"
03PY0DZ,10,"Removal of Intraluminal Device from Upper Artery, Open Approach"
03Q50ZZ,10,"Repair Right Axillary Artery, Open Approach"
03RB4JZ,10,"Replacement of Right Radial Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
03RS0KZ,10,"Replacement of Right Temporal Artery with Nonautologous Tissue Substitute, Open Approach"
03SA4ZZ,10,"Reposition Left Ulnar Artery, Percutaneous Endoscopic Approach"
03SG4ZZ,10,"Reposition Intracranial Artery, Percutaneous Endoscopic Approach"
03U147Z,10,"Supplement Left Internal Mammary Artery with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
03U237Z,10,"Supplement Innominate Artery with Autologous Tissue Substitute, Percutaneous Approach"
03U247Z,10,"Supplement Innominate Artery with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
03U707Z,10,"Supplement Right Brachial Artery with Autologous Tissue Substitute, Open Approach"
03UL07Z,10,"Supplement Left Internal Carotid Artery with Autologous Tissue Substitute, Open Approach"
03US4JZ,10,"Supplement Right Temporal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
03UT0KZ,10,"Supplement Left Temporal Artery with Nonautologous Tissue Substitute, Open Approach"
03V34CZ,10,"Restriction of Right Subclavian Artery with Extraluminal Device, Percutaneous Endoscopic Approach"
03V90DZ,10,"Restriction of Right Ulnar Artery with Intraluminal Device, Open Approach"
03VA3DZ,10,"Restriction of Left Ulnar Artery with Intraluminal Device, Percutaneous Approach"
03VB0ZZ,10,"Restriction of Right Radial Artery, Open Approach"
03VJ0HZ,10,"Restriction of Left Common Carotid Artery with Intraluminal Device, Flow Diverter, Open Approach"
03VK0ZZ,10,"Restriction of Right Internal Carotid Artery, Open Approach"
03VP0HZ,10,"Restriction of Right Vertebral Artery with Intraluminal Device, Flow Diverter, Open Approach"
03VV0CZ,10,"Restriction of Left Thyroid Artery with Extraluminal Device, Open Approach"
04100AK,10,"Bypass Abdominal Aorta to Bilateral Femoral Arteries with Autologous Arterial Tissue, Open Approach"
041C095,10,"Bypass Right Common Iliac Artery to Bilateral Renal Artery with Autologous Venous Tissue, Open Approach"
041C09B,10,"Bypass Right Common Iliac Artery to Left Internal Iliac Artery with Autologous Venous Tissue, Open Approach"
041C0K0,10,"Bypass Right Common Iliac Artery to Abdominal Aorta with Nonautologous Tissue Substitute, Open Approach"
041D096,10,"Bypass Left Common Iliac Artery to Right Common Iliac Artery with Autologous Venous Tissue, Open Approach"
041D0A7,10,"Bypass Left Common Iliac Artery to Left Common Iliac Artery with Autologous Arterial Tissue, Open Approach"
041D4AB,10,"Bypass Left Common Iliac Artery to Left Internal Iliac Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
041D4AH,10,"Bypass Left Common Iliac Artery to Right Femoral Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
041D4K4,10,"Bypass Left Common Iliac Artery to Left Renal Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041E4KP,10,"Bypass Right Internal Iliac Artery to Foot Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041F09G,10,"Bypass Left Internal Iliac Artery to Bilateral External Iliac Arteries with Autologous Venous Tissue, Open Approach"
041F4JP,10,"Bypass Left Internal Iliac Artery to Foot Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
041F4KH,10,"Bypass Left Internal Iliac Artery to Right Femoral Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041H4JC,10,"Bypass Right External Iliac Artery to Bilateral Internal Iliac Arteries with Synthetic Substitute, Percutaneous Endoscopic Approach"
041J4KK,10,"Bypass Left External Iliac Artery to Bilateral Femoral Arteries with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041K4AK,10,"Bypass Right Femoral Artery to Bilateral Femoral Arteries with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
041L0ZJ,10,"Bypass Left Femoral Artery to Left Femoral Artery, Open Approach"
041L4KJ,10,"Bypass Left Femoral Artery to Left Femoral Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041L4ZK,10,"Bypass Left Femoral Artery to Bilateral Femoral Arteries, Percutaneous Endoscopic Approach"
041T4AQ,10,"Bypass Right Peroneal Artery to Lower Extremity Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
041V0JP,10,"Bypass Right Foot Artery to Foot Artery with Synthetic Substitute, Open Approach"
045H0ZZ,10,"Destruction of Right External Iliac Artery, Open Approach"
04700DZ,10,"Dilation of Abdominal Aorta with Intraluminal Device, Open Approach"
04700E6,10,"Dilation of Abdominal Aorta, Bifurcation, with Two Intraluminal Devices, Open Approach"
04704D1,10,"Dilation of Abdominal Aorta with Intraluminal Device, using Drug-Coated Balloon, Percutaneous Endoscopic Approach"
04713EZ,10,"Dilation of Celiac Artery with Two Intraluminal Devices, Percutaneous Approach"
0471441,10,"Dilation of Celiac Artery with Drug-eluting Intraluminal Device, using Drug-Coated Balloon, Percutaneous Endoscopic Approach"
04720Z1,10,"Dilation of Gastric Artery using Drug-Coated Balloon, Open Approach"
0472341,10,"Dilation of Gastric Artery with Drug-eluting Intraluminal Device, using Drug-Coated Balloon, Percutaneous Approach"
04723E6,10,"Dilation of Gastric Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Approach"
047247Z,10,"Dilation of Gastric Artery with Four or More Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
0473041,10,"Dilation of Hepatic Artery with Drug-eluting Intraluminal Device, using Drug-Coated Balloon, Open Approach"
0473376,10,"Dilation of Hepatic Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Percutaneous Approach"
04734E6,10,"Dilation of Hepatic Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Endoscopic Approach"
04734GZ,10,"Dilation of Hepatic Artery with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach"
0475056,10,"Dilation of Superior Mesenteric Artery, Bifurcation, with Two Drug-eluting Intraluminal Devices, Open Approach"
0475476,10,"Dilation of Superior Mesenteric Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
