icd_code,icd_version,long_title
T425X5S,10,"Adverse effect of mixed antiepileptics, sequela"
T4275XS,10,"Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs, sequela"
T43023,10,"Poisoning by tetracyclic antidepressants, assault"
T43025D,10,"Adverse effect of tetracyclic antidepressants, subsequent encounter"
T431X1A,10,"Poisoning by monoamine-oxidase-inhibitor antidepressants, accidental (unintentional), initial encounter"
T43201D,10,"Poisoning by unspecified antidepressants, accidental (unintentional), subsequent encounter"
T43202A,10,"Poisoning by unspecified antidepressants, intentional self-harm, initial encounter"
T43204A,10,"Poisoning by unspecified antidepressants, undetermined, initial encounter"
T43205,10,Adverse effect of unspecified antidepressants
T43212S,10,"Poisoning by selective serotonin and norepinephrine reuptake inhibitors, intentional self-harm, sequela"
T43213D,10,"Poisoning by selective serotonin and norepinephrine reuptake inhibitors, assault, subsequent encounter"
T43293A,10,"Poisoning by other antidepressants, assault, initial encounter"
T43596S,10,"Underdosing of other antipsychotics and neuroleptics, sequela"
T43626A,10,"Underdosing of amphetamines, initial encounter"
T438X6S,10,"Underdosing of other psychotropic drugs, sequela"
T4391XA,10,"Poisoning by unspecified psychotropic drug, accidental (unintentional), initial encounter"
T4394XD,10,"Poisoning by unspecified psychotropic drug, undetermined, subsequent encounter"
T441X1S,10,"Poisoning by other parasympathomimetics [cholinergics], accidental (unintentional), sequela"
T445X6A,10,"Underdosing of predominantly beta-adrenoreceptor agonists, initial encounter"
T448X2,10,"Poisoning by centrally-acting and adrenergic-neuron-blocking agents, intentional self-harm"
T448X3A,10,"Poisoning by centrally-acting and adrenergic-neuron-blocking agents, assault, initial encounter"
T44902,10,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, intentional self-harm"
T44992A,10,"Poisoning by other drug primarily affecting the autonomic nervous system, intentional self-harm, initial encounter"
T44994D,10,"Poisoning by other drug primarily affecting the autonomic nervous system, undetermined, subsequent encounter"
T451X4S,10,"Poisoning by antineoplastic and immunosuppressive drugs, undetermined, sequela"
T453X3,10,"Poisoning by enzymes, assault"
T454X2D,10,"Poisoning by iron and its compounds, intentional self-harm, subsequent encounter"
T45512A,10,"Poisoning by anticoagulants, intentional self-harm, initial encounter"
T45513A,10,"Poisoning by anticoagulants, assault, initial encounter"
T45514S,10,"Poisoning by anticoagulants, undetermined, sequela"
T460X6S,10,"Underdosing of cardiac-stimulant glycosides and drugs of similar action, sequela"
T462X4D,10,"Poisoning by other antidysrhythmic drugs, undetermined, subsequent encounter"
T466X2D,10,"Poisoning by antihyperlipidemic and antiarteriosclerotic drugs, intentional self-harm, subsequent encounter"
T466X3D,10,"Poisoning by antihyperlipidemic and antiarteriosclerotic drugs, assault, subsequent encounter"
T467X4D,10,"Poisoning by peripheral vasodilators, undetermined, subsequent encounter"
T46904,10,"Poisoning by unspecified agents primarily affecting the cardiovascular system, undetermined"
T470X2D,10,"Poisoning by histamine H2-receptor blockers, intentional self-harm, subsequent encounter"
T472X,10,"Poisoning by, adverse effect of and underdosing of stimulant laxatives"
T474X3D,10,"Poisoning by other laxatives, assault, subsequent encounter"
T475X2A,10,"Poisoning by digestants, intentional self-harm, initial encounter"
T475X3S,10,"Poisoning by digestants, assault, sequela"
T476X6D,10,"Underdosing of antidiarrheal drugs, subsequent encounter"
T477X1D,10,"Poisoning by emetics, accidental (unintentional), subsequent encounter"
T4791,10,"Poisoning by unspecified agents primarily affecting the gastrointestinal system, accidental (unintentional)"
T4796XD,10,"Underdosing of unspecified agents primarily affecting the gastrointestinal system, subsequent encounter"
T4796XS,10,"Underdosing of unspecified agents primarily affecting the gastrointestinal system, sequela"
T480X2D,10,"Poisoning by oxytocic drugs, intentional self-harm, subsequent encounter"
T48293A,10,"Poisoning by other drugs acting on muscles, assault, initial encounter"
T48904S,10,"Poisoning by unspecified agents primarily acting on the respiratory system, undetermined, sequela"
T491X4S,10,"Poisoning by antipruritics, undetermined, sequela"
T492X3D,10,"Poisoning by local astringents and local detergents, assault, subsequent encounter"
T493X1,10,"Poisoning by emollients, demulcents and protectants, accidental (unintentional)"
T495X3S,10,"Poisoning by ophthalmological drugs and preparations, assault, sequela"
T496X,10,"Poisoning by, adverse effect of and underdosing of otorhinolaryngological drugs and preparations"
T498X1A,10,"Poisoning by other topical agents, accidental (unintentional), initial encounter"
T500X3S,10,"Poisoning by mineralocorticoids and their antagonists, assault, sequela"
T502X4,10,"Poisoning by carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, undetermined"
T502X6,10,"Underdosing of carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics"
T503X1S,10,"Poisoning by electrolytic, caloric and water-balance agents, accidental (unintentional), sequela"
T503X6D,10,"Underdosing of electrolytic, caloric and water-balance agents, subsequent encounter"
T504X1,10,"Poisoning by drugs affecting uric acid metabolism, accidental (unintentional)"
T504X1A,10,"Poisoning by drugs affecting uric acid metabolism, accidental (unintentional), initial encounter"
T508X4,10,"Poisoning by diagnostic agents, undetermined"
T50A16D,10,"Underdosing of pertussis vaccine, including combinations with a pertussis component, subsequent encounter"
T50Z16D,10,"Underdosing of immunoglobulin, subsequent encounter"
T50Z94A,10,"Poisoning by other vaccines and biological substances, undetermined, initial encounter"
T510X1D,10,"Toxic effect of ethanol, accidental (unintentional), subsequent encounter"
T512X2S,10,"Toxic effect of 2-Propanol, intentional self-harm, sequela"
T518X1A,10,"Toxic effect of other alcohols, accidental (unintentional), initial encounter"
T520X3A,10,"Toxic effect of petroleum products, assault, initial encounter"
T524X,10,Toxic effects of ketones
T5293XS,10,"Toxic effect of unspecified organic solvent, assault, sequela"
T533X4A,10,"Toxic effect of tetrachloroethylene, undetermined, initial encounter"
T541X4,10,"Toxic effect of other corrosive organic compounds, undetermined"
T542X2,10,"Toxic effect of corrosive acids and acid-like substances, intentional self-harm"
T550X2S,10,"Toxic effect of soaps, intentional self-harm, sequela"
T561X4A,10,"Toxic effect of mercury and its compounds, undetermined, initial encounter"
T563X1,10,"Toxic effect of cadmium and its compounds, accidental (unintentional)"
T565X4A,10,"Toxic effect of zinc and its compounds, undetermined, initial encounter"
T567X2D,10,"Toxic effect of beryllium and its compounds, intentional self-harm, subsequent encounter"
T567X4,10,"Toxic effect of beryllium and its compounds, undetermined"
T56813A,10,"Toxic effect of thallium, assault, initial encounter"
T5691XD,10,"Toxic effect of unspecified metal, accidental (unintentional), subsequent encounter"
T578X1S,10,"Toxic effect of other specified inorganic substances, accidental (unintentional), sequela"
T5801XS,10,"Toxic effect of carbon monoxide from motor vehicle exhaust, accidental (unintentional), sequela"
T592X1,10,"Toxic effect of formaldehyde, accidental (unintentional)"
T594X2,10,"Toxic effect of chlorine gas, intentional self-harm"
T597X1S,10,"Toxic effect of carbon dioxide, accidental (unintentional), sequela"
T600X2,10,"Toxic effect of organophosphate and carbamate insecticides, intentional self-harm"
T603,10,Toxic effect of herbicides and fungicides
T608X4A,10,"Toxic effect of other pesticides, undetermined, initial encounter"
T628X3,10,"Toxic effect of other specified noxious substances eaten as food, assault"
T6293XS,10,"Toxic effect of unspecified noxious substance eaten as food, assault, sequela"
T63003D,10,"Toxic effect of unspecified snake venom, assault, subsequent encounter"
T63034,10,"Toxic effect of taipan venom, undetermined"
T632X4A,10,"Toxic effect of venom of scorpion, undetermined, initial encounter"
T63393S,10,"Toxic effect of venom of other spider, assault, sequela"
T6345,10,Toxic effect of venom of hornets
T63461A,10,"Toxic effect of venom of wasps, accidental (unintentional), initial encounter"
T63612S,10,"Toxic effect of contact with Portugese Man-o-war, intentional self-harm, sequela"
T63712S,10,"Toxic effect of contact with venomous marine plant, intentional self-harm, sequela"
T63812S,10,"Toxic effect of contact with venomous frog, intentional self-harm, sequela"
T63893,10,"Toxic effect of contact with other venomous animals, assault"
T65,10,Toxic effect of other and unspecified substances
T650X2A,10,"Toxic effect of cyanides, intentional self-harm, initial encounter"
T655X3A,10,"Toxic effect of nitroglycerin and other nitric acids and esters, assault, initial encounter"
T65823,10,"Toxic effect of harmful algae and algae toxins, assault"
T65891D,10,"Toxic effect of other specified substances, accidental (unintentional), subsequent encounter"
T677XXA,10,"Heat edema, initial encounter"
T69019D,10,"Immersion hand, unspecified hand, subsequent encounter"
T69022D,10,"Immersion foot, left foot, subsequent encounter"
T71121A,10,"Asphyxiation due to plastic bag, accidental, initial encounter"
T71131D,10,"Asphyxiation due to being trapped in bed linens, accidental, subsequent encounter"
T71152A,10,"Asphyxiation due to smothering in furniture, intentional self-harm, initial encounter"
T71223A,10,"Asphyxiation due to being trapped in a car trunk, assault, initial encounter"
T731XXD,10,"Deprivation of water, subsequent encounter"
T7451XA,10,"Adult forced sexual exploitation, confirmed, initial encounter"
T7461XS,10,"Adult forced labor exploitation, confirmed, sequela"
T7804XA,10,"Anaphylactic reaction due to fruits and vegetables, initial encounter"
T7805XA,10,"Anaphylactic reaction due to tree nuts and seeds, initial encounter"
T79A12S,10,"Traumatic compartment syndrome of left upper extremity, sequela"
T79A19S,10,"Traumatic compartment syndrome of unspecified upper extremity, sequela"
T79A3XA,10,"Traumatic compartment syndrome of abdomen, initial encounter"
T80211,10,Bloodstream infection due to central venous catheter
T8130XD,10,"Disruption of wound, unspecified, subsequent encounter"
T81505,10,Unspecified complication of foreign body accidentally left in body following heart catheterization
T81510A,10,"Adhesions due to foreign body accidentally left in body following surgical operation, initial encounter"
T81510S,10,"Adhesions due to foreign body accidentally left in body following surgical operation, sequela"
T81520A,10,"Obstruction due to foreign body accidentally left in body following surgical operation, initial encounter"
T81532S,10,"Perforation due to foreign body accidentally left in body following kidney dialysis, sequela"
T8183XS,10,"Persistent postprocedural fistula, sequela"
